id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;Xn;Yn;Zn;rarad;decrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max
35453;35550;56986;2777;Gl 271A;55Del Gem;;7.335383;21.98232;18.5391;-18.72;-7.76;-15.3;3.5;2.16;F0IV...;0.374;-5.888392;16.151258;6.939513;-0.317620165;0.871199681;0.374317685;1.920398746;0.38366387;Del;55;Gem;1;35453;Gl 271;11.91242008;;;
35628;35727;57821;2812;;;;7.370425;-19.0166;147.4926;-1.66;-6.43;27;4.94;-0.904;B5II/III;-0.039;-48.962555;130.564555;-48.059375;-0.33196618;0.885227835;-0.325842619;1.929572683;-0.331902283;;;CMa;1;35628;;200.262669;;;
35806;35904;58350;2827;;31Eta CMa;Aludra;7.401584;-29.303104;609.7561;-3.76;6.66;41;2.45;-6.476;B5Ia;-0.083;-190.762166;496.337122;-298.432917;-0.312849951;0.813992877;-0.489429982;1.937730188;-0.511435637;Eta;31;CMa;1;35806;;33915.63869;Eta;2.509;2.409
35941;36041;58367;2828;;2Eps CMi;;7.427471;9.276097;319.4888;-2.95;-8.65;-8;4.99;-2.532;G8III;0.991;-115.111431;293.5477;51.499062;-0.360298799;0.918804352;0.161192073;1.944507458;0.161898439;Eps;2;CMi;1;35941;;897.0156084;;;
35946;36046;58207;2821;;60Iot Gem;;7.428779;27.79808;36.9004;-121.28;-84.43;8;3.78;0.945;G9III+...;1.024;-11.927106;30.38497;17.208794;-0.323224301;0.823431995;0.466357926;1.944849859;0.485168027;Iot;60;Gem;1;35946;;36.47539469;;;
36044;36145;58142;2818;;21    Lyn;;7.445237;49.211527;83.8926;-10.79;-48.57;27;4.61;-0.009;A1V;-0.001;-20.244731;50.928261;63.517493;-0.241317244;0.607064997;0.757128674;1.949158591;0.858903172;;21;Lyn;1;36044;;87.82132799;;;
36087;36188;58715;2845;;3Bet CMi;Gomeisa;7.452512;8.289315;49.5786;-50.28;-38.45;22;2.89;-0.586;B8Vvar;-0.097;-18.209817;45.556204;7.147858;-0.367291876;0.918868302;0.144172244;1.951063059;0.144675847;Bet;3;CMi;1;36087;;149.4169957;Bet;2.896;2.876
36182;36284;58972;2854;;4Gam CMi;;7.469387;8.92553;97.561;-59.29;10.76;47;4.33;-0.616;K3III SB;1.425;-36.168237;89.336272;15.136711;-0.370724337;0.915696559;0.155151249;1.955481062;0.155779883;Gam;4;CMi;1;36182;;153.6031068;;;
36263;36366;58946;2852;Gl 274A;62Rho Gem;;7.485195;31.78455;18.0473;159.33;193.82;3.1;4.16;2.878;F0V...;0.32;-5.815731;14.195743;9.506008;-0.322249367;0.786585417;0.526727433;1.959619512;0.554745055;Rho;62;Gem;1;36263;Gl 274;6.148936385;;;
36274;36377;59717;2878;;Sig Pup;;7.487179;-43.301432;59.3824;-59.86;188.73;88;3.25;-0.618;K5III SB;1.509;-16.404069;39.982094;-40.72716;-0.276244628;0.673298722;-0.685845638;1.960138803;-0.755752568;Sig;;Pup;1;36274;;153.886315;Sig;3.265;3.225
36322;36425;59294;2864;;6    CMi;;7.496606;12.006564;175.4386;1.26;-19.26;-15;4.55;-1.671;K2III;1.276;-65.527801;158.596503;36.495368;-0.373508458;0.904000049;0.208023593;1.962606946;0.209554076;;6;CMi;1;36322;;405.8821947;;;
36328;36431;59612;2874;;;;7.497615;-23.024287;952.381;-2.65;4.94;37;4.85;-5.044;A6Ib/II;0.243;-334.92153;810.002495;-372.496613;-0.351667589;0.850502577;-0.391121424;1.962870913;-0.401849619;;;Pup;1;36328;;9069.847815;;;
36412;36514;59890;2881;;;;7.511834;-30.962281;460.8295;-11.74;0.84;14;4.65;-3.668;G2Ib...;0.904;-152.353154;364.613906;-237.084709;-0.330606339;0.791212164;-0.514473811;1.966593599;-0.540393747;;;Pup;1;36412;;2553.877136;;;
36444;36547;55966;2742;;;;7.517911;82.411466;153.1394;-3.71;-42.31;14;4.92;-1.005;M4IIIa;1.633;-7.826627;18.647411;151.798327;-0.05110786;0.121767559;0.991242796;1.968184382;1.438351419;;;Cam;1;36444;;219.7859873;VZ;4.974;4.834
36667;36773;60414;2902;;;;7.563323;-14.523892;471.6981;-7.73;3.62;22;4.82;-3.548;A4Ia;1.362;-181.711894;418.911139;-118.294243;-0.385229226;0.88809164;-0.250783802;1.980073367;-0.253489739;;;Pup;1;36667;;2286.651603;KQ;4.89;4.71
36689;36795;60532;2906;Gl 279;;;7.567551;-22.296067;25.2972;-40.38;46.84;61;4.44;2.425;F6V;0.521;-9.338236;21.462897;-9.597779;-0.369141091;0.848429747;-0.379400843;1.981180126;-0.389139777;;;Pup;1;36689;;9.332543008;;;
36744;36850;60179;2891;Gl 278A;66Alp Gem;Castor;7.576634;31.888276;15.5958;-206.33;-148.18;6;1.58;0.615;A2Vm;0.034;-5.311938;12.130011;8.238737;-0.340600546;0.777774208;0.528266392;1.98355827;0.556555413;Alp;66;Gem;1;36744;Gl 278;49.4310687;;;
36811;36917;60863;2922;;;;7.589694;-28.369323;67.9348;-66.9;-18.71;3;4.65;0.49;B8V;-0.111;-24.165667;54.673563;-32.279448;-0.355718527;0.804794641;-0.475153353;1.986977224;-0.4951381;;;Pup;1;36811;;55.4625713;;;
36836;36942;61248;2934;;;;7.594365;-52.533836;120.3369;23.44;-11.57;62;4.93;-0.472;K3III;1.373;-29.674646;66.915732;-95.513367;-0.246596397;0.556069934;-0.793716366;1.988200094;-0.916888409;;;Car;1;36836;;134.5240705;;;
36856;36962;60522;2905;;69Ups Gem;;7.598708;26.895741;83.0565;-39.58;-108.08;-21;4.06;-0.537;K5III;1.54;-30.104979;67.678521;37.572052;-0.362463853;0.814849181;0.452367388;1.989337128;0.469419229;Ups;69;Gem;1;36856;;142.823608;;;
36990;37096;61330;2937;;;;7.622809;-34.96853;110.4972;-13.65;16.53;24;4.53;-0.687;B8IV/V;-0.081;-37.322872;82.499218;-63.328989;-0.337772106;0.746618177;-0.573127545;1.995646698;-0.610315987;;;Pup;1;36990;;163.9834428;;;
37067;37173;61429;2944;;;;7.638346;-25.364804;189.7533;-2.28;-6.7;41;4.69;-1.701;B8IV;-0.1;-71.308473;155.929559;-81.286705;-0.375795694;0.821748866;-0.428380982;1.999714335;-0.442699349;;;Pup;1;37067;;417.2535112;PU;4.727;4.667
37124;37229;61555;2948;;;;7.647186;-26.803836;106.2699;-17;23.08;24;3.8;-1.332;B5IV;-0.159;-39.647242;86.168417;-47.921159;-0.373080637;0.810844999;-0.450938215;2.002028738;-0.467815195;;;Pup;1;37124;;297.0297844;;;
37159;37265;61110;2930;;71Omi Gem;;7.65276;34.584346;50.9944;-35.97;-118.03;7;4.89;1.352;F3III;0.413;-17.604251;38.11415;28.945417;-0.345219299;0.747418344;0.567619523;2.003487836;0.603610706;Omi;71;Gem;1;37159;;25.07263625;;;
37173;37279;61421;2943;Gl 280A;10Alp CMi;Procyon;7.655033;5.224993;3.5142;-716.57;-1034.58;-4;0.4;2.671;F5IV-V;0.432;-1.469312;3.17617;0.320024;-0.418107108;0.903810256;0.091065961;2.004083041;0.091193332;Alp;10;CMi;1;37173;Gl 280;7.440463662;;;
37191;37297;61831;2961;;;;7.657595;-38.308021;170.3578;-21.35;16.03;26;4.84;-1.317;B3V;-0.189;-56.20691;121.287419;-105.603052;-0.329934467;0.711956946;-0.619889738;2.004753643;-0.668601099;;;Pup;1;37191;;292.954383;;;
37273;37379;61772;2959;;;;7.673114;-15.26392;213.2196;-2.27;-28.04;-0.6;4.98;-1.664;K3III;1.543;-87.24625;186.278637;-56.133385;-0.409184944;0.873646874;-0.263265596;2.008816567;-0.266405664;;;Pup;1;37273;;403.273793;;;
37340;37447;61935;2970;;26Alp Mon;;7.687454;-9.551131;45.3104;-74.8;-19.64;11;3.94;0.659;K0III;1.022;-19.103696;40.392645;-7.518267;-0.421618348;0.891465204;-0.165928065;2.012570649;-0.16669868;Alp;26;Mon;1;37340;;47.46789795;;;
37397;37504;63295;3024;;Zet Vol;;7.697004;-72.606098;43.2339;33.38;15.29;48;3.93;0.751;K0III;1.033;-5.555002;11.669749;-41.257317;-0.128487183;0.269921265;-0.95428164;2.01507101;-1.267215467;Zet;;Vol;1;37397;;43.61139714;;;
37502;37609;61497;2946;;24    Lyn;;7.716788;58.71036;81.8331;-36.99;-52.11;9;4.93;0.365;A3IVn;0.104;-18.465628;38.280249;69.93077;-0.225649865;0.467784417;0.854553598;2.020250321;1.024689092;;24;Lyn;1;37502;;62.23002852;;;
37522;37629;62044;2973;;75Sig Gem;;7.721867;28.88351;38.3436;61.84;-231.26;46;4.23;1.312;K1III SB;1.118;-14.627301;30.220289;18.521324;-0.381479595;0.78814428;0.483035604;2.021580063;0.504112341;Sig;75;Gem;1;37522;;26.01357257;Sig;4.285;4.205
37541;37648;62576;2993;;1    Pup;;7.725663;-28.410885;236.9668;-13.62;29.79;33;4.63;-2.243;K5III;1.632;-90.991731;187.515464;-112.746885;-0.383985145;0.79131534;-0.475791904;2.022573904;-0.495863481;;1;Pup;1;37541;;687.3849196;;;
37570;37677;62623;2996;;3    Pup;;7.73013;-28.954826;100000;-4.57;3.88;25;3.94;-16.06;A2Iab;0.16;-38291.58753;78676.76741;-48411.98859;-0.382915875;0.786767674;-0.484119886;2.023743403;-0.505357043;;3;Pup;1;37570;;231206479;;;
37633;37740;62345;2985;;77Kap Gem;;7.740793;24.397993;43.3463;-22.45;-56.24;21;3.57;0.385;G8III;0.932;-17.374205;35.446541;17.905243;-0.400823254;0.817752403;0.413074311;2.026534914;0.4258253;Kap;77;Gem;1;37633;;61.09420249;;;
37711;37819;63032;3017;;;;7.754249;-37.968584;347.2222;-10.77;5.97;17;3.62;-4.083;K4III;1.706;-121.341631;245.368054;-213.621366;-0.34946392;0.706660041;-0.615229573;2.030057726;-0.662676802;;;Pup;1;37711;;3742.829122;;;
37718;37826;62509;2990;Gl 286;78Bet Gem;Pollux;7.755277;28.026199;10.3584;-625.69;-45.95;3.6;1.16;1.084;K0IIIvar;0.991;-4.055465;8.19518;4.867171;-0.391514616;0.791162728;0.469876718;2.030326887;0.489149442;Bet;78;Gem;1;37718;;32.09223768;;;
37800;37908;62721;3003;;81    Gem;;7.768736;18.510043;104.0583;-75.55;-51.53;81;4.89;-0.196;K5III;1.425;-44.076766;88.284547;33.03571;-0.42357761;0.848414274;0.31747309;2.033850328;0.323061203;;81;Gem;1;37800;;104.3277881;;;
37962;38070;63462;3034;;Omi Pup;;7.801436;-25.937169;434.7826;-10.22;4.92;15;4.4;-3.791;B1IV:nne;-0.07;-177.636172;348.30693;-190.167555;-0.408563204;0.801105955;-0.437385385;2.042411117;-0.452688989;Omi;;Pup;1;37962;;2860.223694;Omi;4.418;4.388
37981;38089;63744;3046;;;;7.805608;-47.077722;71.2251;-101.31;-78.38;-1;4.69;0.427;K0III;1.039;-22.084008;43.185663;-52.156579;-0.310059347;0.606326464;-0.732278073;2.043503375;-0.82166126;;;Pup;1;37981;;58.77599637;;;
38057;38164;63922;3055;;;;7.820638;-46.373205;505.0505;-4.62;9.04;24;4.1;-4.417;B0III;-0.16;-159.874467;309.624302;-365.580595;-0.316551448;0.613056124;-0.723849585;2.047438201;-0.809365117;;;Pup;1;38057;;5090.963695;;;
38062;38170;63700;3045;;7Xi  Pup;;7.821571;-24.859786;367.6471;-5.56;-0.71;3;3.34;-4.487;G6Ia;1.218;-153.118527;296.362603;-154.558514;-0.416482347;0.80610619;-0.420399111;2.047682488;-0.433885111;Xi;7;Pup;1;38062;;5430.002131;;;
38304;38414;64440;3080;;;;7.870288;-40.575786;108.1081;-13.89;5.3;24;3.71;-1.459;G5III...;1.012;-38.618552;72.465137;-70.319408;-0.357221633;0.670302568;-0.650454573;2.060436619;-0.708181061;;;Pup;1;38304;;333.8873767;;;
38343;38455;64503;3084;;;;7.877402;-38.862812;198.8072;-9.49;4.02;-31;4.49;-2.002;B2V;-0.188;-73.05857;136.476492;-124.742956;-0.367484528;0.686476606;-0.627456933;2.062299058;-0.678284029;;;Pup;1;38343;;550.5540985;QZ;4.522;4.462
38388;38500;64740;3089;;;;7.884344;-49.613044;232.5581;-8.44;14.65;8;4.63;-2.203;B1.5Vp;-0.228;-71.357379;132.71839;-177.136266;-0.306836782;0.570689174;-0.761686073;2.06411636;-0.865910967;;;Pup;1;38388;;662.5215359;;;
38406;38518;64760;3090;;;;7.888378;-48.102934;507.6142;-4.9;5.89;41;4.22;-4.308;B0.5Ib;-0.13;-160.841113;298.394134;-377.840741;-0.316857001;0.587836459;-0.744346279;2.065172469;-0.839554575;;;Pup;1;38406;;4604.685784;;;
38426;38538;64145;3067;;83Phi Gem;;7.891616;26.765783;68.2128;-34.02;-31.17;8;4.97;0.801;A3V;0.098;-28.943408;53.587317;30.719285;-0.424310511;0.785590344;0.450344877;2.066020164;0.467151036;Phi;83;Gem;1;38426;;41.64856093;;;
38713;38827;65575;3117;;Chi Car;;7.946313;-52.98236;139.47;-28.38;16.76;19;3.46;-2.262;B3IVp;-0.177;-40.958494;73.302689;-111.359983;-0.293672431;0.525580333;-0.798451158;2.080339758;-0.924716624;Chi;;Car;1;38713;;699.5197811;Chi;3.467;3.457
38721;38835;65228;3102;;11    Pup;;7.94765;-22.880119;160;-29.61;12.28;14;4.2;-1.821;F7/F8II;0.718;-71.949183;128.660129;-62.208733;-0.449682394;0.804125806;-0.388804581;2.080689973;-0.399333403;;11;Pup;1;38721;;466.0151117;;;
38788;38901;65456;3113;;;;7.961141;-30.33457;371.7472;-8.11;7.14;28;4.76;-3.091;A7III;0.151;-157.590853;279.483537;-187.750479;-0.423919408;0.751810739;-0.505048805;2.084221794;-0.529438117;;;Pup;1;38788;;1501.066733;;;
38847;38957;65818;3129;;;;7.970678;-49.244912;294.1176;-7.48;6.91;19;4.47;-2.873;B1Vp + B2;-0.18;-94.72468;167.015922;-222.796274;-0.322063964;0.567854226;-0.757507453;2.086718526;-0.85948585;;;Pup;1;38847;;1228.004618;V;4.913;4.373
38969;39079;65695;3122;;27    Mon;;7.995598;-3.679583;84.246;-55.17;-1.84;-29;4.93;0.302;K2III;1.205;-41.952099;72.856948;-5.406614;-0.497971405;0.864811955;-0.064176507;2.093242638;-0.064220835;;27;Mon;1;38969;;65.94775259;;;
38985;39095;65810;3131;;;;7.997792;-18.399228;73.9645;-7.29;-35.07;-12;4.61;0.265;A1V;0.087;-35.056533;60.800842;-23.345844;-0.473964307;0.822027351;-0.315635798;2.093817023;-0.321127102;;;Pup;1;38985;;68.23386941;;;
39028;39138;66591;3159;;;;8.005547;-63.567456;153.1394;-1.88;19.31;22;4.81;-1.115;B3V;-0.173;-34.170263;58.986665;-137.130239;-0.223131754;0.385182814;-0.895460208;2.095847221;-1.109461399;;;Car;1;39028;;243.2204009;;;
39100;39211;65953;3141;;28    Mon;;8.020371;-1.392608;137.931;65.97;-75.73;27;4.69;-1.008;K4III;1.475;-69.581124;119.047291;-3.352171;-0.504463275;0.863093076;-0.024303246;2.09972816;-0.024305599;;28;Mon;1;39100;;220.3941182;V645;4.706;4.676
39200;39311;66141;3145;;;;8.03776;2.334571;77.8816;-28.04;105.49;71;4.39;-0.067;K2III;1.252;-39.573096;67.004089;3.172507;-0.508118683;0.860332723;0.040735;2.104280712;0.040745945;;;CMi;1;39200;;92.64031007;;;
39313;39424;66216;3149;;Chi Gem;;8.058634;27.794332;78.5546;-28.53;-35.25;-11;4.94;0.464;K2III;1.13;-35.665386;59.640931;36.629896;-0.454020337;0.759229008;0.466298549;2.109745452;0.485102611;Chi;;Gem;1;39313;;56.80675741;;;
39318;39429;66811;3165;;Zet Pup;Naos;8.059737;-40.003148;332.2259;-30.82;16.77;-24;2.21;-5.397;O5IAf;-0.269;-130.674899;218.376203;-213.564535;-0.393331462;0.657312398;-0.642829277;2.110034133;-0.698186638;Zet;;Pup;1;39318;;12554.51674;Zet;2.224;2.194
39644;39757;67523;3185;;15Rho Pup;;8.125737;-24.304324;19.4818;-83.29;46.38;46;2.83;1.382;F2mF5IIp;0.458;-9.379037;15.076242;-8.018549;-0.481425587;0.773862887;-0.411591793;2.127312994;-0.424190476;Rho;15;Pup;1;39644;;24.3893373;Rho;2.875;2.775
39681;39794;68520;3223;;Eps Vol;;8.132173;-68.617062;172.4138;-29.88;30.58;10;4.35;-1.833;B6IV;-0.113;-33.295483;53.320205;-160.545681;-0.193113794;0.309257177;-0.931164913;2.128997948;-1.197593656;Eps;;Vol;1;39681;;471.1942694;;;
39734;39847;67006;3173;;27    Lyn;;8.140963;51.50667;76.6871;-60.1;-2.15;11;4.78;0.356;A2V;0.048;-25.374808;40.428392;60.021585;-0.330887568;0.527186346;0.782681637;2.131299244;0.898960986;;27;Lyn;1;39734;;62.7480162;;;
39750;39863;67594;3188;;29Zet Mon;;8.143236;-2.983786;324.6753;-16.79;-3.89;30;4.36;-3.197;G2Ib;0.97;-172.53083;274.520877;-16.900451;-0.531394997;0.845524365;-0.052053393;2.131894071;-0.052076888;Zet;29;Mon;1;39750;;1655.007629;;;
39790;39903;68456;3220;Gl 297.1;;;8.150213;-61.302429;19.98;-155.04;-297.69;25;4.74;3.237;F5V;0.437;-5.120016;8.113858;-17.525983;-0.256257057;0.406098999;-0.877176326;2.133720851;-1.06992923;;;Car;1;39790;;4.417738449;;;
39793;39906;67797;3192;;16    Pup;;8.150455;-19.245014;142.6534;-9.97;-5.46;19;4.4;-1.371;B5V;-0.16;-71.881704;113.895555;-47.019828;-0.503890577;0.798407574;-0.329608884;2.133784099;-0.335888862;;16;Pup;1;39793;;307.893131;;;
39840;39953;68273;3207;;Gam2Vel;;8.158876;-47.336588;342.4658;-5.93;9.9;35;1.75;-5.923;WC8 + O9I;-0.145;-124.300149;195.993257;-251.831601;-0.362956386;0.572300233;-0.735348175;2.135988613;-0.826179311;Gam-2;;Vel;1;39840;;20379.80386;Gam-2;1.767;1.727
39971;40084;68290;3211;;19    Pup;;8.187863;-12.926999;54.1712;-26.04;8.08;36;4.72;1.051;K0III;0.939;-28.615326;44.371776;-12.11868;-0.528238732;0.819102697;-0.223710754;2.143577468;-0.225618689;;19;Pup;1;39971;;33.08262789;;;
39978;40091;68553;3225;;;;8.189304;-39.618545;520.8333;-8.91;3.1;16;4.44;-4.143;K4III;1.59;-217.566963;337.08653;-332.12161;-0.417728596;0.647206179;-0.637673532;2.143954817;-0.691474062;;;Pup;1;39978;;3955.487351;NS;4.462;4.422
39983;40096;68601;3226;;;;8.190526;-42.987278;100000;-5.33;4.6;19;4.73;-15.27;A7Ib;0.164;-39688.33349;61447.81203;-68183.59492;-0.396883335;0.61447812;-0.681835949;2.144274697;-0.750269531;;;Pup;1;39983;;111686324.8;;;
40054;40167;68255;3210;;16Zet2Cnc;;8.203535;17.647771;25.0815;28.29;-150.94;-11;4.67;2.673;G0V;0.531;-13.035978;20.033032;7.603791;-0.519744752;0.798717461;0.303163328;2.147680389;0.308011703;Zet-2;16;Cnc;1;40054;;7.426770437;;;
40145;40259;68752;3229;;20    Pup;;8.222213;-15.788221;266.6667;-11.52;-2.85;17;4.99;-2.14;G5Ib/II;1.066;-141.007112;214.391986;-72.555365;-0.528776604;0.803969847;-0.272082585;2.152570435;-0.275556446;;20;Pup;1;40145;;625.1726928;;;
40159;40274;68980;3237;;;;8.224866;-35.899518;284.9003;-7.3;10.07;35;4.78;-2.493;B2ne;-0.11;-126.950621;192.728371;-167.055901;-0.445596656;0.676476546;-0.586366181;2.153264921;-0.626564784;;;Pup;1;40159;;865.366343;MX;4.857;4.627
40211;40326;69142;3243;;;;8.234143;-40.34789;91.4913;44.84;-65.79;14;4.42;-0.387;K1II/III;1.17;-38.497885;58.137119;-59.234021;-0.420781921;0.635438768;-0.647427908;2.155693482;-0.704203529;;;Pup;1;40211;;124.3941624;;;
40411;40526;69267;3249;;17Bet Cnc;;8.275256;9.185545;93.0233;-46.8;-48.65;22;3.53;-1.313;K4III;1.481;-51.522087;76.015371;14.84954;-0.553862172;0.81716485;0.159632479;2.166456904;0.160317998;Bet;17;Cnc;1;40411;;291.8770848;;;
40587;40702;71243;3318;Gl 305;Alp Cha;;8.308703;-76.919722;19.5618;109.84;106.92;-13.2;4.05;2.593;F5III;0.413;-2.515914;3.642744;-19.054133;-0.128613625;0.186217219;-0.974048043;2.175213364;-1.342502417;Alp;;Cha;1;40587;;7.994660025;;;
40591;40706;70060;3270;GJ 1109;;;8.309258;-36.659288;28.6287;-111.27;100.62;5.1;4.44;2.156;A4m...;0.222;-13.053888;18.895299;-17.092944;-0.455972084;0.66001247;-0.597056241;2.175358615;-0.639825281;;;Pup;1;40591;;11.956388;;;
40773;40888;71701;3340;;The Cha;;8.344115;-77.484477;47.619;-129.09;40.78;22;4.34;0.951;K0III-IV;1.161;-5.942562;8.436434;-46.487637;-0.124793927;0.177165291;-0.976241353;2.184484094;-1.352359246;The;;Cha;1;40773;;36.27438015;;;
40830;40945;70555;3282;;;;8.356397;-33.054366;308.642;-11.31;2.38;33;4.83;-2.617;K2/K3III;1.419;-149.654998;211.006362;-168.34418;-0.484882155;0.683660558;-0.5454351;2.18769951;-0.576907521;;;Pup;1;40830;;970.0631338;;;
40921;41037;71129;3307;;Eps Car;Avior;8.375236;-59.509483;185.5288;-25.34;22.72;2;1.86;-4.482;K3III+B2V;1.196;-54.83708;76.515238;-159.872623;-0.295571793;0.412417037;-0.861713238;2.192631676;-1.038636414;Eps;;Car;1;40921;;5405.053537;;;
40922;41039;70930;3294;;;;8.375471;-48.490381;526.3158;-6.28;6.81;27;4.79;-3.816;B1V;-0.146;-203.211129;283.50707;-394.128854;-0.386101137;0.538663422;-0.748844808;2.192693131;-0.8463168;;;Vel;1;40922;;2926.846862;;;
40959;41075;70272;3275;;31    Lyn;;8.380588;43.188131;117.2333;-25.62;-99.44;24;4.25;-1.095;K5III;1.55;-49.889521;69.406143;80.234157;-0.425557593;0.592034371;0.684397326;2.194032684;0.753775076;;31;Lyn;1;40959;;238.7811283;BN;4.265;4.235
41190;41307;71155;3314;;;;8.427676;-3.906424;37.5094;-66.05;-24.2;10;3.91;1.039;A0V;-0.012;-22.21508;30.115144;-2.555415;-0.592253675;0.802869254;-0.068127323;2.206360325;-0.068179954;;;Hya;1;41190;;33.45029868;;;
41195;41312;71878;3347;NN 3499;Bet Vol;;8.428951;-66.13689;32.9707;-35.83;-152.15;27.4;3.77;1.179;K2IIIvar;1.132;-7.921708;10.731349;-30.152411;-0.240265084;0.325481382;-0.914521408;2.206694335;-1.154306489;Bet;;Vol;1;41195;;29.40356574;;;
41586;41704;71369;3323;;1Omi UMa;;8.504431;60.718169;54.9149;-134.31;-107.73;20;3.35;-0.348;G4II-III;0.856;-16.37548;21.290022;47.898272;-0.298197393;0.387691173;0.872227246;2.226454841;1.059731968;Omi;1;UMa;1;41586;;120.005182;;;
42015;42134;73389;3414;;;;8.5888;-58.009228;68.0735;53.8;27.3;24;4.84;0.675;K0III;0.981;-22.613761;28.093587;-57.735593;-0.332196244;0.412694911;-0.848136103;2.248542549;-1.01245203;;;Car;1;42015;;46.77351413;;;
42193;42312;73634;3426;;;;8.627399;-42.989081;558.6592;-10.38;9.47;19;4.11;-4.626;A6II;0.109;-259.443213;315.728058;-380.926901;-0.464403366;0.565153242;-0.681859175;2.258647695;-0.750300999;;;Vel;1;42193;;6171.631685;;;
42195;42313;73262;3410;;4Del Hya;;8.627602;5.703782;49.1642;-70.27;-6.99;11;4.14;0.682;A1Vnn;0.003;-31.060832;37.795209;4.886214;-0.631777432;0.768754683;0.09938561;2.258700857;0.099549769;Del;4;Hya;1;42195;;46.47292417;;;
42283;42402;73471;3418;;5Sig Hya;;8.645955;3.341435;114.2857;-19.03;-16.29;25;4.45;-0.84;K2III;1.216;-72.861703;87.795627;6.661268;-0.637539981;0.768211832;0.058286102;2.263505699;0.058319045;Sig;5;Hya;1;42283;;188.7991349;;;
42364;42483;73898;3433;;Zet Pyx;;8.661799;-29.561084;74.9064;-25.41;-91.25;-32;4.86;0.487;G5III;0.9;-41.817563;49.965426;-36.955019;-0.55826422;0.667038144;-0.493349287;2.267653636;-0.51593824;Zet;;Pyx;1;42364;;55.61603196;;;
42390;42509;73840;3431;;6    Hya;;8.667076;-12.475372;119.0476;-79.88;0.93;-11;4.98;-0.399;K3III;1.415;-74.725017;89.034455;-25.716635;-0.627690243;0.747889542;-0.216019769;2.269035126;-0.217736319;;6;Hya;1;42390;;125.7766432;;;
42396;42515;74006;3438;;Bet Pyx;;8.668373;-35.308352;127.551;9.68;-21.18;-13;3.97;-1.558;G5II/III;0.936;-66.942302;79.706384;-73.721425;-0.524827732;0.624898151;-0.577976064;2.269374697;-0.616247001;Bet;;Pyx;1;42396;;365.763193;;;
42408;42527;73108;3403;;4Pi 2UMa;;8.67024;64.327936;78.4929;-59.42;26.44;15;4.59;0.116;K2III;1.179;-21.882091;26.028746;70.744858;-0.278777966;0.331606375;0.9012899;2.269863516;1.122734283;Pi-2;4;UMa;1;42408;;78.27084096;;;
42416;42536;74195;3447;;;;8.671554;-52.921887;151.2859;-24.62;35.09;16;3.6;-2.299;B3IV;-0.168;-58.71851;69.796529;-120.698168;-0.388129429;0.461355149;-0.797815051;2.270207557;-0.923661178;Omi;;Vel;1;42416;;723.7690371;Omi;3.623;3.573
42449;42568;74375;3457;;;;8.676953;-59.761003;442.4779;-6.87;4.92;13;4.31;-3.919;B1.5III;-0.117;-143.69503;170.315593;-382.271019;-0.32475075;0.384913219;-0.863932456;2.271621006;-1.04302626;;;Car;1;42449;;3218.103443;V343;4.32;4.3
42452;42570;74180;3445;;;;8.677103;-46.648744;100000;-6.3;4.29;25;3.77;-16.23;F3Ia;0.67;-44268.89511;52465.83259;-72715.89497;-0.442688951;0.524658326;-0.72715895;2.271660308;-0.814174182;;;Vel;1;42452;;270395836.4;;;
42505;42624;74272;3452;;;;8.686982;-47.317125;781.25;-10.53;6.87;17;4.74;-4.724;A5II;0.137;-342.599425;403.912027;-574.310463;-0.438527264;0.517007395;-0.735117393;2.274246473;-0.825839616;;;Vel;1;42505;;6754.605666;;;
42543;42662;74137;3441;;9    Hya;;8.695371;-15.943384;64.9351;3.54;-96.82;-2;4.87;0.808;K0IIICN...;1.063;-40.492194;47.526772;-17.836846;-0.623579451;0.731911894;-0.27468728;2.276442831;-0.278264543;;9;Hya;1;42543;;41.38090648;;;
42607;42726;74560;3467;;;;8.707054;-53.113984;148.5884;-24.88;23.21;22;4.83;-1.03;B3IV;-0.173;-58.047162;67.710972;-118.845793;-0.390657427;0.455694873;-0.799832241;2.279501511;-0.927013901;;;Vel;1;42607;;224.9054606;HY;4.852;4.802
42680;42799;74280;3454;;7Eta Hya;;8.72041;3.398662;179.8561;-19.14;-1.29;17;4.3;-1.975;B3V...;-0.192;-117.329664;135.898249;10.66243;-0.652352987;0.755594328;0.059283116;2.282997936;0.059317846;Eta;7;Hya;1;42680;;537.0317964;Eta;4.313;4.293
42687;42806;74198;3449;;43Gam Cnc;;8.721431;21.468501;55.5556;-106.94;-39.25;29;4.66;0.936;A1IV;0.01;-33.797361;39.125009;20.33287;-0.608352011;0.704249599;0.365991367;2.283265228;0.374696022;Gam;43;Cnc;1;42687;;36.77900704;;;
42709;42828;74575;3468;;Alp Pyx;;8.726539;-33.186385;269.5418;-14.28;10.6;15;3.68;-3.473;B1.5III;-0.18;-147.689477;170.508984;-147.537653;-0.547927917;0.632588281;-0.54736465;2.284602472;-0.579211693;Alp;;Pyx;1;42709;;2134.027443;;;
