id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
51089,51233,90537,4100,,31Bet LMi,,10.464727,36.707212,47.1921,-127.52,-109.62,6.0,4.200,0.831,G8III-IV,0.908,-34.818822,14.800637,28.207980,-0.00000691,0.00003464,-0.00001644,2.7396591834489525,0.640661702788385,-0.0000006182344054444444,-0.000000531452756,Bet,31,LMi,1,51089,,40.513522022926395,,,
51290,51437,90994,4119,,30Bet Sex,,10.504855,-0.637026,124.0695,-40.12,-22.17,12.0,5.080,-0.388,B6V,-0.138,-114.678544,47.330714,-1.379402,-0.00000200,0.00002693,-0.00001347,2.7501647220615744,-0.011118200477930001,-0.00000019450724863888888,-0.000000107483192,Bet,30,Sex,1,51290,,124.50878639160531,Bet,5.089,5.069
51428,51576,91465,4140,,,,10.533743,-61.685332,148.1481,-16.59,11.42,26.0,3.300,-2.553,B4Vne,-0.089,-65.154868,26.316211,-130.423268,-0.00001393,0.00001847,-0.00001952,2.757727415232341,-1.0766121515499325,-0.00000008043058960416668,0.000000055365722,,,Car,1,51428,,914.53430312046,PP,3.448,3.218
51475,51624,91316,4133,,47Rho Leo,,10.546853,9.306586,100000.0000,-5.57,-3.59,42.0,3.840,-16.160,B1Ib SB,-0.148,-91628.219948,36643.480970,16171.724913,0.00070196,0.00262737,-0.00171048,2.7611597327139323,0.16243055970790377,-0.000000027004122006944447,-0.000000017404811,Rho,47,Leo,1,51475,,253512863.0497907,,,
51690,51839,92305,4174,,Gam Cha,,10.591166,-78.607786,128.0410,-38.00,11.53,-22.0,4.110,-1.427,M0III,1.580,-23.590237,9.118277,-125.518147,0.00000611,0.00002293,0.00002347,2.772760669994512,-1.3719646768836014,-0.00000018422919861111112,0.000000055899017,Gam,,Cha,1,51690,,324.1902878227871,,,
51837,51986,92139,4167,,,,10.621717,-48.225620,26.8384,-131.48,-1.58,19.0,3.840,1.696,A3m+...,0.300,-16.728402,6.312600,-20.015507,-0.00000593,0.00002052,-0.00001463,2.780758919461012,-0.8416958540254901,-0.0000006374330271944443,-0.000000007660056,,,Vel,1,51837,,18.264172487743544,,,
52268,52419,93030,4199,,The Car,,10.715949,-64.394450,139.6648,-18.87,12.06,24.0,2.740,-2.985,B0Vp,-0.220,-56.980945,19.910719,-125.948607,-0.00001275,0.00001799,-0.00001861,2.805428832512012,-1.1238951714003713,-0.00000009148434152083334,0.000000058468529,The,,Car,1,52268,,1361.4446824659497,,,
52443,52595,93779,4231,,Del1Cha,,10.754546,-80.469597,106.8376,-17.40,-30.30,11.0,5.460,0.316,K0III,0.957,-16.757188,5.666137,-105.363112,0.00001578,0.00000418,-0.00001369,2.815533507871171,-1.404459412362269,-0.00000008435758041666667,-0.000000146898545,Del-1,,Cha,1,52443,,65.10284984348614,,,
52575,52727,93497,4216,,Mu  Vel,,10.779488,-49.420255,35.9195,62.55,-53.57,6.0,2.690,-0.087,G5III SB,0.901,-22.183186,7.339648,-27.280949,-0.00000048,-0.00001131,-0.00001073,2.8220634854458755,-0.86254617150352,0.0000003032509571875,-0.000000259714688,Mu,,Vel,1,52575,,94.36262202767266,,,
52789,52943,93813,4232,,Nu  Hya,,10.827079,-16.193648,44.0723,92.77,199.02,-1.0,3.110,-0.111,K0/K1III,1.232,-40.343946,12.793047,-12.291085,-0.00001636,-0.00001561,0.00004112,2.8345227794144505,-0.28263248033336374,0.00000044976165145138887,0.000000964876187,Nu,,Hya,1,52789,,96.47171518961676,,,
53075,53229,94264,4247,,46    LMi,,10.888526,34.214871,29.0867,92.47,-286.06,16.0,3.790,1.472,K0III-IV,1.040,-23.041794,6.900625,16.355475,-0.00003843,-0.00000210,-0.00002415,2.8506094506880912,0.5971621529923775,0.0000004483072104097222,-0.000001386858014,,46,LMi,1,53075,,22.4491550756959,,,
53099,53253,94510,4257,Gl 404.1,,,10.891559,-58.853171,29.1290,79.75,38.65,8.1,3.780,1.458,K0III-IV...,0.945,-14.436596,4.310989,-24.929960,-0.00001180,-0.00000823,-0.00000427,2.851403499090465,-1.0271816044207387,0.00000038663891024305556,0.000000187380487,,,Car,1,53099,,22.740499508958955,,,
53347,53502,94890,4273,,Iot Ant,,10.945289,-37.137765,58.2751,74.96,-124.50,-0.2,4.600,0.773,K0III,1.006,-44.696342,12.665166,-35.182633,0.00001481,-0.00002621,-0.00002791,2.8654699288929306,-0.64817628343903,0.0000003634163349444445,-0.000000603593032,Iot,,Ant,1,53347,,42.73660314969305,,,
53584,53740,95272,4287,,7Alp Crt,,10.996244,-18.298783,48.8043,-462.39,129.11,47.0,4.080,0.638,K1III,1.079,-44.746057,12.036889,-15.323330,-0.00002492,0.00011999,0.00001391,2.8788099898626966,-0.3193740189992575,-0.0000022417299775208332,0.000000625942942,Alp,7,Crt,1,53584,,48.39494493016627,,,
53754,53910,95418,4295,Wo 9343,48Bet UMa,Merak,11.030677,56.382427,24.4499,81.66,33.74,-12.0,2.340,0.399,A1V,0.033,-13.103033,3.398358,20.360601,0.00000737,-0.00001191,-0.00000801,2.887824569114951,0.9840589862911813,0.00000039589885154166667,0.000000163576135,Bet,48,UMa,1,53754,,60.311481961781745,,,
53905,54061,95689,4301,,50Alp UMa,Dubhe,11.062155,61.751033,37.6790,-136.46,-35.25,-9.0,1.810,-1.070,F7V comp,1.061,-17.298705,4.334880,33.191332,0.00000478,0.00002450,-0.00001116,2.896065350203451,1.0777588446528075,-0.0000006615767484861111,-0.000000170896822,Alp,50,UMa,1,53905,,233.3458062281002,,,
54304,54463,96918,4337,,,,11.143165,-58.975037,100000.0000,-5.03,2.09,7.0,3.930,-16.070,G0Ia0,1.225,-50249.825140,11464.949662,-85694.282278,-0.00030767,0.00257126,0.00051607,2.917273675621379,-1.0293085683397063,-0.000000024386128131944448,0.000000010132605,,,Car,1,54304,,233345806.22810045,V382,3.991,3.901
54380,54539,96833,4335,,52Psi UMa,,11.161062,44.498487,44.3066,-62.35,-27.38,-4.0,3.000,-0.232,K1III,1.144,-30.843315,6.885330,31.054046,0.00000174,0.00001333,-0.00000706,2.921959184038364,0.7766451055076312,-0.0000003022813298263889,-0.000000132741985,Psi,52,UMa,1,54380,,107.84499632938316,,,
54522,54682,97277,4343,Gl 416.1,11Bet Crt,,11.194302,-22.825847,104.2753,4.73,-99.06,6.4,4.460,-0.631,A1V,0.025,-93.979241,20.122462,-40.451687,0.00001259,-0.00000514,-0.00004869,2.9306615396522617,-0.39838618724377123,0.00000002293168709027778,-0.000000480256431,Bet,11,Crt,1,54522,,155.73993890808558,,,
54712,54872,97603,4357,Gl 419,68Del Leo,Zosma,11.235138,20.523717,17.9147,143.31,-130.43,-20.2,2.560,1.294,A4V,0.128,-16.442201,3.337108,6.280742,0.00001259,-0.00001526,-0.00001785,2.941352165381749,0.3582064320032738,0.0000006947864856041666,-0.000000632342483,Del,68,Leo,1,54712,,26.448436268543603,,,
54718,54879,97633,4359,,70The Leo,,11.237335,15.429570,50.6073,-59.01,-79.37,8.0,3.330,-0.191,A2V,-0.003,-47.814213,9.675761,13.464276,-0.00000994,0.00001678,-0.00001659,2.9419274527251624,0.2692968010295925,-0.00000028608855289583335,-0.000000384796618,The,70,Leo,1,54718,,103.8484455008274,,,
55055,55219,98262,4377,,54Nu  UMa,,11.307983,33.094306,122.3990,-26.61,27.51,-9.0,3.490,-1.949,K3III SB,1.400,-100.864256,18.476143,66.832099,0.00001920,0.00001254,0.00000865,2.960423095171947,0.5776045970071263,-0.00000012900892039583333,0.000000133372243,Nu,54,UMa,1,55055,,524.3243172456372,,,
55118,55282,98430,4382,,12Del Crt,,11.322347,-14.778541,56.9476,-124.47,206.61,-5.0,3.560,-0.217,K0III,1.112,-54.199405,9.717642,-14.526390,-0.00000339,0.00003552,0.00005646,2.9641835698336036,-0.25793420535648126,-0.0000006034475881875,0.000001001673545,Del,12,Crt,1,55118,,106.36530750764376,,,
55260,55425,98718,4390,,Pi  Cen,,11.350117,-54.491019,109.6491,-35.32,-2.20,9.0,3.900,-1.300,B5Vn,-0.157,-62.768014,10.783606,-89.257117,-0.00000115,0.00001925,-0.00000817,2.9714537086833204,-0.951047698326625,-0.0000001712361919722222,-0.0000000106659,Pi,,Cen,1,55260,,288.40315031266056,,,
55269,55434,98664,4386,,77Sig Leo,,11.352276,6.029322,67.4764,-91.76,-12.83,-5.0,4.050,-0.096,B9.5Vs,-0.058,-66.140622,11.324464,7.087542,0.00000964,0.00002880,-0.00000471,2.9720189764309586,0.10523151473604375,-0.0000004448650332777778,-0.000000062201595,Sig,77,Leo,1,55269,,95.14807363517585,,,
55476,55642,99028,4399,,78Iot Leo,,11.398736,10.529509,23.6742,140.75,-77.80,-10.0,4.000,2.129,F2IV SB,0.423,-22.987695,3.648687,4.326252,0.00000579,-0.00001727,-0.00001065,2.9841821957834846,0.18377459363087376,0.0000006823752553819445,-0.000000377185043,Iot,78,Leo,1,55476,,12.257446320498055,,,
55521,55687,99167,4402,,14Eps Crt,,11.410164,-10.859323,115.3403,-24.14,24.46,3.0,4.810,-0.500,K5III,1.556,-111.927049,17.422325,-21.729917,-0.00000345,0.00001420,0.00001285,2.987174010952303,-0.1895309453775225,-0.00000011703402248611111,0.000000118585426,Eps,14,Crt,1,55521,,138.03842646028852,,,
55539,55705,99211,4405,,15Gam Crt,,11.414702,-17.684010,25.2398,-97.01,3.22,1.0,4.060,2.050,A9V,0.216,-23.765377,3.670362,-7.667025,0.00000073,0.00001190,0.00000006,2.988361947719674,-0.30864419240375,-0.00000047031775150694444,0.000000015611,Gam,15,Crt,1,55539,,13.182567385564068,,,
56044,56211,100029,4434,,1Lam Dra,,11.523407,69.331076,102.1450,-41.14,-18.79,7.0,3.820,-1.226,M0IIIvar,1.613,-35.773586,4.486959,95.570558,-0.00000861,0.00002161,0.00000341,3.0168208397919534,1.2100555469057126,-0.00000019945234818055555,-0.00000009109649,Lam,1,Dra,1,56044,,269.40149410636695,,,
56174,56343,100407,4450,,Xi  Hya,,11.550038,-31.857625,39.7456,-209.09,-41.60,-5.0,3.540,0.544,G8III,0.947,-33.524411,3.967590,-20.978114,0.00001325,0.00003900,-0.00000411,3.0237928921519095,-0.5560204497217962,-0.000001013696924673611,-0.000000201682491,Xi,,Hya,1,56174,,52.77156817648117,,,
56392,56561,100841,4467,,Lam Cen,,11.596363,-63.019841,128.7001,-33.84,-6.87,-1.0,3.110,-2.438,B9II:,-0.044,-58.063196,6.158685,-114.692848,0.00000649,0.00002054,-0.00000103,3.0359208544666916,-1.0999037274336163,-0.0000001640609495,-0.000000033306699,Lam,,Cen,1,56392,,822.6213938831102,,,
56464,56633,100889,4468,,21The Crt,,11.611365,-9.802247,85.9845,-59.32,2.82,1.0,4.700,0.028,B9.5Vn,-0.073,-84.291063,8.605864,-14.638702,0.00000131,0.00002472,0.00000098,3.039848236574591,-0.17108148037223125,-0.0000002875914753055555,0.000000013671745,The,21,Crt,1,56464,,84.87895030072441,,,
57111,57283,102070,4514,,27Zet Crt,,11.746049,-18.350674,108.2251,27.15,-24.56,-5.0,4.710,-0.462,G8III,0.958,-102.494591,6.824337,-34.072715,0.00000794,-0.00001480,-0.00001062,3.0751083157354997,-0.32027968686459124,0.00000013162691427083333,-0.000000119070239,Zet,27,Crt,1,57111,,133.2907464231338,,,
57190,57363,102249,4520,,Lam Mus,,11.760141,-66.728763,38.9864,-100.42,33.21,16.0,3.630,0.675,A7III,0.160,-15.372609,0.966692,-35.814787,-0.00001102,0.00001971,-0.00001255,3.0787977930633925,-1.164636613192049,-0.0000004868498980138889,0.000000161006623,Lam,,Mus,1,57190,,46.77351412871981,,,
57226,57399,102224,4518,,63Chi UMa,,11.767515,47.779406,56.3063,-138.38,28.37,-9.0,3.690,-0.063,K0III,1.181,-37.766969,2.301619,41.698309,0.00001420,0.00003698,-0.00000161,3.0807281737547525,0.8339079474893587,-0.0000006708851711527777,0.000000137541641,Chi,63,UMa,1,57226,,92.29963848404535,,,
57266,57439,102350,4522,,,,11.775232,-61.178398,119.4743,-21.85,-16.23,-3.0,4.110,-1.276,G0II,0.895,-57.496946,3.387322,-104.674396,0.00001044,0.00001206,-0.00000184,3.0827486000968443,-1.0677644834960252,-0.00000010593178920138889,-0.00000007868526,,,Cen,1,57266,,282.09799536634296,,,
57459,57632,102647,4534,Gl 448,94Bet Leo,Denebola,11.817663,14.572060,10.9999,-499.02,-113.78,-0.2,2.140,1.933,A3Vvar,0.090,-10.633926,0.508011,2.767546,-0.00000006,0.00002664,-0.00000592,3.093856965974249,0.2543304303162062,-0.000002419317228708333,-0.000000551621005,Bet,94,Leo,1,57459,,14.682499678319866,,,
57584,57757,102870,4540,Gl 449,5Bet Vir,,11.844922,1.764718,10.9290,740.96,-271.18,4.3,3.590,3.397,F8V,0.518,-10.914853,0.443379,0.336562,-0.00000643,-0.00003903,-0.00001423,3.1009932624101655,0.0308001382197925,0.000003592275447444445,-0.000001314717738,Bet,5,Vir,1,57584,,3.8124135110429895,,,
57763,57936,103192,4552,,Bet Hya,,11.881813,-33.908124,94.9668,-58.02,2.40,-1.0,4.290,-0.598,Ap Si,-0.100,-78.778366,2.438319,-52.978439,0.00000106,0.00002669,0.00000149,3.110651409722147,-0.5918084111891301,-0.00000028128889745833336,0.000000011635528,Bet,,Hya,1,57763,,151.0775731924994,Bet,4.309,4.269
57828,58001,103287,4554,,64Gam UMa,Phad,11.897168,53.694760,25.5037,107.76,11.16,-13.0,2.410,0.377,A0V SB,0.044,-15.094867,0.406425,20.552678,0.00000862,-0.00001356,-0.00000990,3.1146712453081937,0.9371503534205525,0.0000005224352221666667,0.000000054105206,Gam,64,UMa,1,57828,,61.54602373713163,,,
58014,58188,103632,4567,,30Eta Crt,,11.933599,-17.150829,77.1010,-49.07,-8.23,15.0,5.170,0.735,A0V,-0.022,-73.661453,1.280657,-22.736208,-0.00001343,0.00001858,-0.00000746,3.124208798391861,-0.29933842812644373,-0.00000023789807304861112,-0.000000039900165,Eta,30,Crt,1,58014,,44.25883723626264,,,
59016,59196,105435,4621,,Del Cen,,12.139310,-50.722425,127.2265,-47.53,-6.42,11.0,2.580,-2.943,B2IVne,-0.128,-80.490795,-2.936809,-98.484590,-0.00000512,0.00002915,-0.00001122,3.178063913720504,-0.8852733293440825,-0.00000023043194236805557,-0.000000031125038,Del,,Cen,1,59016,,1309.784962399686,Del,2.626,2.496
59020,59199,105452,4623,Gl 455.3,1Alp Crv,,12.140225,-24.728875,14.9365,100.18,-39.33,2.9,4.020,3.149,F0IV/V,0.334,-13.557668,-0.497944,-6.248321,-0.00000124,-0.00000730,-0.00000383,3.1783035477555206,-0.431600297425675,0.0000004856863451805556,-0.00000019067722,Alp,1,Crv,1,59020,,4.790711300030742,,,
59134,59316,105707,4630,,2Eps Crv,,12.168746,-22.619766,97.4659,-71.52,10.55,5.0,3.020,-1.924,K2III,1.326,-89.880850,-3.973272,-37.486747,-0.00000812,0.00003347,0.00000263,3.185770142035987,-0.39478939945637376,-0.00000034673874433333334,0.000000051147843,Eps,2,Crv,1,59134,,512.3892386646796,,,
59267,59449,105937,4638,,Rho Cen,,12.194202,-52.368460,116.1440,-42.17,-18.39,15.0,3.970,-1.355,B3V,-0.156,-70.823795,-3.603843,-91.980772,-0.00000237,0.00002365,-0.00001847,3.1924345840981205,-0.9140020551258062,-0.0000002044459290902778,-0.000000089157235,Rho,,Cen,1,59267,,303.3891184194272,,,
59565,59747,106490,4656,,Del Cru,,12.252427,-58.748928,105.8201,-36.68,-10.72,22.0,2.790,-2.333,B2IV,-0.193,-54.778605,-3.625250,-90.466000,-0.00000820,0.00001831,-0.00002209,3.207677761990492,-1.0253622207552275,-0.00000017782965802777776,-0.000000051972026,Del,,Cru,1,59565,,746.7925899308835,Del,2.794,2.784
59592,59774,106591,4660,Gl 459,69Del UMa,Megrez,12.257086,57.032617,24.6853,103.56,7.81,-13.4,3.320,1.358,A3Vvar,0.077,-13.402309,-0.903455,20.710384,0.00000906,-0.00001181,-0.00001099,3.208897599139166,0.995406944309545,0.0000005020730475833334,0.000000037863948,Del,69,UMa,1,59592,,24.9344618809783,,,
59621,59803,106625,4662,,4Gam Crv,Gienah Ghurab,12.263437,-17.541929,47.1032,-159.58,22.31,-4.0,2.580,-0.785,B8III,-0.107,-44.805937,-3.095058,-14.197066,-0.00000015,0.00003652,0.00000609,3.2105604074253753,-0.306164425583095,-0.0000007736656714305555,0.000000108161932,Gam,4,Crv,1,59621,,179.47336268325265,,,
59746,59929,106849,4671,,Eps Mus,,12.292917,-67.960736,92.4214,-231.26,-26.37,7.0,4.060,-0.769,M5III,1.603,-34.578526,-2.656314,-85.667942,0.00000030,0.00010394,-0.00001107,3.218278155673971,-1.1861385986469613,-0.0000011211801176527777,-0.000000127845367,Eps,,Mus,1,59746,,176.84793782817994,Eps,4.18,3.99
59816,60000,106911,4674,,Bet Cha,,12.305812,-79.312240,91.4913,-38.07,12.00,23.0,4.240,-0.567,B5Vn,-0.123,-16.913371,-1.356886,-89.904352,-0.00001091,0.00001606,-0.00002213,3.2216539340250283,-1.3842597199456412,-0.0000001845685681875,0.000000058177641,Bet,,Cha,1,59816,,146.82499678319857,,,
59945,60129,107259,4689,,15Eta Vir,,12.331766,-0.666803,81.3670,-59.14,-23.13,2.0,3.890,-0.662,A2IV,0.026,-81.054806,-7.057860,-0.946921,-0.00000396,0.00002307,-0.00000915,3.2284487342104065,-0.011637912202285,-0.00000028671881068055554,-0.000000112137404,Eta,15,Vir,1,59945,,160.25072388814195,,,
60075,60260,107446,4700,,Eps Cru,,12.356031,-60.401147,70.4722,-171.06,91.82,-5.0,3.590,-0.650,K3/K4III,1.389,-34.656852,-3.239447,-61.275879,-0.00003008,0.00005588,0.00001994,3.234801339430033,-1.0541988798856914,-0.0000008293222819583333,0.000000445155921,Eps,,Cru,1,60075,,158.48931924611142,,,
60530,60718,108248,4730,,Alp1Cru,Acrux,12.443311,-63.099092,98.7167,-35.37,-14.73,-11.0,0.770,-4.202,B0.5IV,-0.243,-44.363755,-5.171957,-88.034513,0.00000934,0.00001813,0.00000684,3.2576512815622607,-1.1012869028642311,-0.0000001714785988125,-0.000000071413055,Alp-1,,Cru,1,60530,,4176.379929509739,,,
60554,60742,108381,4737,,15Gam Com,,12.448966,28.268423,51.2821,-83.41,-80.99,4.0,4.350,0.800,K2IIICN+...,1.128,-44.854517,-5.296552,24.287368,-0.00001548,0.00001905,-0.00001580,3.259131768647954,0.49337705330725873,-0.0000004043830909513889,-0.000000392650599,Gam,15,Com,1,60554,,41.68693834703355,,,
60635,60823,108483,4743,,Sig Cen,,12.467331,-50.230635,126.2626,-32.49,-12.41,8.0,3.910,-1.596,B3V,-0.192,-80.166328,-9.857284,-97.048731,-0.00000183,0.00001981,-0.00001115,3.263939693735308,-0.8766899644470487,-0.00000015751596481250002,-0.000000060165377,Sig,,Cen,1,60635,,378.7913037851569,,,
60776,60965,108767,4757,,7Del Crv,Algorab,12.497739,-16.515432,26.6312,-209.97,-139.30,9.0,2.940,0.813,B9.5V,-0.012,-25.316094,-3.317674,-7.570570,-0.00000720,0.00002639,-0.00001986,3.2719004348212555,-0.28824867427274875,-0.0000010179632850625,-0.000000675345457,Del,7,Crv,1,60776,,41.19077848677376,,,
60893,61084,108903,4763,,Gam Cru,Gacrux,12.519429,-57.113212,27.1518,27.94,-264.33,21.0,1.590,-0.579,M4III,1.600,-14.606901,-1.998688,-22.800748,0.00001789,-0.00000126,-0.00003693,3.277578929248245,-0.9968135891950087,0.00000013545694234722223,-0.000001281508001,Gam,,Cru,1,60893,,148.45676750522713,,,
61008,61199,109026,4773,,Gam Mus,,12.541134,-72.132988,99.6016,-50.59,-5.16,3.0,3.840,-1.151,B5V,-0.157,-30.252522,-4.314584,-94.797960,-0.00000203,0.00002438,-0.00000368,3.2832611289116413,-1.2589581458933687,-0.00000024526724099305557,-0.000000025016385,Gam,,Mus,1,61008,,251.42010301590201,Gam,3.85,3.83
61088,61281,109387,4787,,5Kap Dra,,12.558058,69.788238,150.3759,-58.14,11.42,-11.0,3.850,-2.036,B6IIIp,-0.116,-51.400013,-7.563147,141.115978,0.00000540,0.00004363,-0.00000768,3.2876918766316034,1.2180345244500674,-0.000000281870673875,0.000000055365722,Kap,5,Dra,1,61088,,568.0675741067723,Kap,3.859,3.829
61124,61317,109358,4785,Gl 475,8Bet CVn,,12.562411,41.357480,8.4395,-705.06,292.93,6.6,4.240,4.608,G0V,0.588,-6.266213,-0.929293,5.576481,-0.00000141,0.00002895,0.00001346,3.288831623510809,0.7218241914412475,-0.0000034182273361249994,0.000001420164714,Bet,8,CVn,1,61124,,1.2496833972112191,,,
61166,61359,109379,4786,,9Bet Crv,Kraz,12.573121,-23.396759,44.6628,0.86,-56.00,-8.0,2.650,-0.600,G5II,0.893,-40.529889,-6.127261,-17.735390,0.00001221,0.00000166,-0.00000788,3.2916353004822296,-0.40835048058703377,0.000000004169397652777778,-0.000000271495661,Bet,9,Crv,1,61166,,151.3561248436207,,,
61392,61585,109668,4798,,Alp Mus,,12.619739,-69.135564,96.7118,-39.87,-12.44,13.0,2.690,-2.237,B2IV-V,-0.176,-33.992375,-5.563974,-90.370102,-0.00000231,0.00001856,-0.00001450,3.3038399426668734,-1.2066432167196837,-0.00000019329521443749998,-0.000000060310821,Alp,,Mus,1,61392,,683.5967668381046,Alp,2.7,2.69
61429,61622,109787,4802,,Tau Cen,,12.628394,-48.541304,40.2414,-186.61,-6.45,5.0,3.850,0.827,A2V,0.049,-26.283342,-4.363283,-30.158275,-0.00000837,0.00003551,-0.00000467,3.306105853780419,-0.8472055736167176,-0.0000009047108092847223,-0.000000031270482,Tau,,Cen,1,61429,,40.66305463404283,,,
61739,61932,110304,4819,,Gam Cen,,12.691971,-48.959888,39.9042,-187.28,-1.20,-6.0,2.200,-0.805,A1IV,-0.023,-25.771821,-4.720403,-30.097707,-0.00000239,0.00003639,0.00000448,3.3227502423582167,-0.854511252905435,-0.0000009079590609444445,-0.000000005817764,Gam,,Cen,1,61739,,182.81002161427426,,,
61748,61941,110379,4825,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.6850,-616.66,60.66,-19.9,2.740,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,0.00001361,0.00003802,0.00000395,3.3233717735446278,-0.0252963627301925,-0.0000029896520425138888,0.000000294087978,Gam,29,Vir,1,61748,Gl 482,9.532350439205146,,,
62127,62322,110879,4844,,Bet Mus,,12.771346,-68.108119,104.7120,-40.40,-10.32,42.0,3.040,-2.060,B2V,-0.178,-38.249334,-7.830610,-97.161472,-0.00001504,0.00001785,-0.00004181,3.3435305921836393,-1.1887109247867462,-0.00000019586472694444444,-0.000000050032771,Bet,,Mus,1,62127,,580.7644175213123,,,
62239,62434,111123,4853,,Bet Cru,Becrux,12.795359,-59.688764,85.3971,-48.24,-12.82,16.0,1.250,-3.407,B0.5III,-0.238,-42.168771,-8.909619,-73.723149,-0.00000773,0.00001878,-0.00001681,3.349817026601454,-1.0417654498397388,-0.00000023387411950000003,-0.000000062153113,Bet,,Cru,1,62239,,2008.1678041839857,Bet,1.267,1.237
62757,62956,112185,4905,,77Eps UMa,Alioth,12.900472,55.959821,25.3100,111.74,-8.99,-9.0,1.760,-0.256,A0p,-0.022,-13.775959,-3.309169,20.972944,0.00000732,-0.00001234,-0.00000824,3.377335590144558,0.9766831266334463,0.0000005417308066527778,-0.000000043584749,Eps,77,UMa,1,62757,,110.25543321022239,Eps,1.776,1.746
62890,63090,112300,4910,,43Del Vir,,12.926725,3.397470,60.8273,-471.44,-52.81,-18.0,3.390,-0.530,M3III,1.571,-58.941910,-14.587593,3.604756,-0.00001646,0.00013914,-0.00001664,3.384208560950863,0.05929704173659,-0.000002285605615611111,-0.000000256030104,Del,43,Vir,1,62890,,141.90575216890926,,,
62925,63125,112413,4915,,12Alp2CVn,Cor Caroli,12.933807,38.318380,35.1989,-233.43,54.98,-3.0,2.890,0.157,A0spe...,-0.115,-26.795114,-6.684223,21.824384,-0.00000166,0.00004064,0.00000546,3.386062717619973,0.6687818903174088,-0.0000011317005745208332,0.000000266550561,Alp-2,12,CVn,1,62925,,75.37025766884257,Alp-2,2.943,2.863
63405,63608,113226,4932,,47Eps Vir,Vindemiatrix,13.036278,10.959150,33.6022,-275.05,19.96,-14.0,2.850,0.218,G8IIIvar,0.934,-31.782664,-8.840495,6.388060,0.00000213,0.00004710,0.00000047,3.4128895430497517,0.1912732567270875,-0.0000013334800283680557,0.00000009676881,Eps,47,Vir,1,63405,,71.25248247522671,,,
63411,63613,112985,4923,,Del Mus,,13.037759,-71.548855,27.8707,263.58,-23.28,37.0,3.610,1.384,K2III,1.190,-8.497455,-2.367379,-26.438289,0.00000089,-0.00003672,-0.00003689,3.413277236379118,-1.24876309756546,0.0000012778718992083334,-0.000000112864624,Del,,Mus,1,63411,,24.344451836922016,,,
64034,64238,114330,4963,,51The Vir,,13.165831,-5.539010,96.8054,-35.08,-32.80,-3.0,4.380,-0.549,A1V,-0.008,-91.900170,-28.953908,-9.343987,-0.00000062,0.00001707,-0.00001502,3.4468064878644076,-0.09667395441526125,-0.0000001700726391388889,-0.000000159018887,The,51,Vir,1,64034,,144.41090844161207,,,
64037,64241,114378,4968,Gl 501A,42Alp Com,,13.166469,17.529431,17.8253,-445.95,129.69,-11.6,4.320,3.065,F5V,0.455,-16.211012,-5.110375,5.368871,0.00000242,0.00004117,0.00000711,3.446973582267176,0.3059462936050425,-0.0000021620266084375003,0.000000628754862,Alp,42,Com,1,64037,Gl 501,5.176068319505676,,,
64189,64394,114710,4983,Gl 502,43Bet Com,,13.197904,27.878183,9.1291,-801.94,882.70,5.1,4.230,4.428,G0V,0.572,-7.676072,-2.489414,4.268726,0.00000204,0.00003797,0.00003697,3.4552032157452386,0.48656608419063246,-0.000003887914829847223,0.000004279450358,Bet,43,Com,1,64189,,1.4750271017597587,,,
64758,64962,115659,5020,,46Gam Hya,,13.315359,-23.171512,41.0341,68.41,-41.09,-5.0,2.990,-0.076,G8III,0.920,-35.509172,-12.735386,-16.146279,0.00001205,-0.00001014,-0.00000550,3.48595289403409,-0.40441918208698374,0.0000003316610388680555,-0.000000199209941,Gam,46,Hya,1,64758,,93.41142557364785,,,
64904,65109,115892,5028,Gl 508.1,Iot Cen,,13.343296,-36.712295,18.0213,-340.76,-87.98,0.1,2.750,1.471,A2V,0.068,-13.562569,-4.976416,-10.773082,-0.00000602,0.00002950,-0.00000622,3.4932668045528934,-0.640750421216915,-0.0000016520510978611113,-0.000000426539076,Iot,,Cen,1,64904,,22.469841036401558,,,
65173,65378,116656,5054,NN 3783A,79Zet UMa,Mizar,13.398747,54.925362,26.3089,121.23,-22.01,-5.6,2.230,0.129,A2V,0.057,-14.115808,-5.413302,21.531272,0.00000646,-0.00001408,-0.00000630,3.507783854721718,0.9586284043094538,0.0000005877396249374999,-0.000000106707491,Zet,79,UMa,1,65173,NN 3783,77.33925780489973,,2.336,2.196
65269,65474,116658,5056,,67Alp Vir,Spica,13.419883,-11.161322,76.5697,-42.50,-31.73,1.0,0.980,-3.440,B1V,-0.235,-69.990853,-27.285826,-14.821760,-0.00000454,0.00001516,-0.00001175,3.5133172180991257,-0.194801818024575,-0.00000020604581423611113,-0.00000015383138,Alp,67,Vir,1,65269,,2070.1413487910413,Alp,1.001,0.961
